,y_test,prediction
7349,485.3682,1098.1759346759027
2364,4793.76,2615.7259663704913
4502,158.4604,385.15535090885714
4542,3835.008,2018.4609434494155
3493,535.969,1572.06170729186
5095,331.5684,274.8132345698491
5178,1539.9954,2488.358824888994
794,505.3422,845.8412091828955
6618,1677.816,3022.1074050872794
1633,3861.64,3031.797355924221
2804,2316.984,3037.3652825833933
3413,1717.764,2148.815552719231
8184,4731.1748,4107.23339076579
5451,1134.5232,1596.1929718441859
8271,2548.0166,1197.006289496357
2613,211.7244,274.89780320237924
4891,6608.065,4126.540180437374
2351,1761.7068,2053.2106487460733
7313,3068.0064,1312.0548992916404
1722,1197.7742,2494.0725042560034
6046,848.895,1077.1545626307152
2178,1607.2412,1596.7278182589216
8430,4042.7376,3019.3230485915533
7010,5591.3884,2452.9833675648815
5900,3994.8,2535.6134109247655
6070,1334.2632,1761.2498412582138
2812,617.8624,1000.1211491701279
1865,2328.9684,2919.523982812401
6679,4979.5182,5253.5928535988205
2933,3119.9388,3058.782150686714
1651,109.857,329.00706844657776
356,3163.8816,2148.815552719231
7330,2285.0256,1598.6673720924148
4523,3374.2744,2948.9142553543325
3025,284.9624,284.54768856931156
6317,4466.1864,2908.628939506328
2412,4845.0266,4125.238859989879
4216,1747.0592,4019.7921864751565
3243,777.6544,724.0046615981489
5134,1470.0864,1551.3475561456257
7055,4103.9912,3000.2704201019633
6473,353.5398,713.7860491106367
1705,6524.84,3746.692080510637
6727,1211.756,2032.7726259104973
4193,2716.464,2931.990718352721
6951,1470.0864,865.0956233338065
6354,307.5996,368.65789537872575
5740,5321.0736,3037.17360437971
7442,343.5528,429.47290686595113
5927,1488.063,1601.8080360445858
5366,111.1886,274.8132345698491
3160,2175.1686,2137.5038432201363
6551,2609.936,2788.1007446998265
42,2527.3768,3033.581424914568
4616,3323.0078,1659.0218104468338
3374,3739.1328,2494.8924850757317
2162,1312.9576,1130.9216682106542
2396,3073.9986,2616.8389808590923
3042,2137.218,4041.267709269662
2892,1576.6144,1598.6673720924148
5057,114.5176,404.20512754145324
8077,1696.4584,2114.213383835529
3609,209.727,723.3712709895627
5415,3629.9416,1578.0701872982424
369,1230.3984,1761.3941077935744
5079,669.129,764.673451086408
5478,3124.5994,2701.808314672987
2260,2070.638,3852.895457214436
6109,1655.1788,1397.38164322582
3000,2145.2076,4038.892456628525
6292,1457.4362,2116.8514948816082
844,6515.5188,3898.007406489582
7171,3728.48,5314.831118652925
6759,1366.2216,1924.1867861773042
6699,753.6856,550.3761491940382
2519,982.055,709.4526552810952
6502,568.5932,723.3712709895627
8388,2155.1946,2714.2560337411282
5673,3243.7776,3768.5931140728544
1788,145.1444,344.18747207269416
7584,4567.388,4048.0724490084995
3093,5681.2714,4050.2226684043653
4498,5229.1932,3898.007406489582
4059,1097.9042,1183.9120296786339
3433,427.4436,2131.948868815632
633,437.4306,361.1183094372744
4734,2302.3364,4458.448499844437
3488,420.7856,274.8132345698491
629,1640.5312,1650.052071902425
125,868.869,1604.428329059331
5969,6897.688,3031.797355924221
719,145.8102,725.7321440046094
200,745.696,1647.1925021097807
2755,3275.736,1775.6013819058082
8308,3193.8426,3194.1935907352586
6162,645.826,273.9220014363837
5193,5394.9774,3662.408178001896
8319,4210.5192,4060.8719005429593
8048,1098.57,708.6499359059545
1595,1288.9888,1408.1587829848797
1997,306.268,1231.5050900651518
4017,539.298,1102.3384420109346
521,314.2576,375.0221204681422
2551,1120.5414,1638.0138689244172
1654,5522.811,4112.192562515973
8087,6199.9296,4102.1623252331765
5554,1347.5792,2041.6951854003094
7618,974.7312,730.2441515820989
7628,2163.85,4040.4713868410117
5723,458.0704,1072.5578793761542
3564,1667.1632,3969.32214922203
1437,6018.1662,4119.271191520174
4823,2376.906,2883.60588927577
1733,814.9392,1625.668735800293
8506,3944.865,3177.944926172792
3790,2109.2544,2959.1867463386147
7581,167.7816,508.65634459699163
1284,3014.7424,3037.17360437971
5758,2519.3872,1934.138260205394
1259,169.1132,416.6930704124375
6651,1973.4312,1654.1946618128184
737,1470.0864,2032.7726259104973
7467,850.8924,1659.0218104468338
2590,842.237,356.3164838534427
7687,2069.3064,1604.428329059331
1278,1917.504,2514.8314968957343
2658,3672.5528,2080.046108439038
6288,958.752,1654.1946618128184
704,2756.412,2468.000241491615
8262,3271.7412,2053.2106487460733
8176,809.6128,1604.1679928756107
3207,2606.607,1500.2079435011672
295,925.462,1596.1929718441859
6395,2871.5954,2452.9833675648815
2747,261.6594,1434.8087248752604
3896,622.523,272.6750503673124
2921,2093.2752,2927.927510980714
4096,1263.0226,3003.6431599720986
6889,952.094,1599.2022185071505
4097,1445.4518,1791.619055829301
572,2770.3938,2452.9833675648815
3121,3415.554,3009.6895440995454
4848,3146.5708,3029.591636493457
5422,4604.6728,2958.34460225254
3874,2450.144,2047.2281127197723
6859,3163.8816,5717.4717554305735
6174,922.7988,709.4526552810952
837,5063.409,2931.990718352721
7943,934.7832,798.9236382086181
1829,122.5072,272.6750503673124
1255,1541.9928,3177.944926172792
3570,1298.31,2101.443456329921
224,2406.867,2677.461676246418
5716,2324.9736,3032.8661837309187
7279,2501.4106,3037.075411747037
1845,189.0872,313.868731538665
8470,1551.314,2468.9726603589284
660,113.8518,724.6108030830242
4157,2141.2128,3009.730929704362
713,1267.6832,2612.540366365553
4252,774.9912,3039.669194646831
4886,1018.674,1924.1867861773042
2070,181.0976,1486.451408304729
3925,2936.178,2134.8793058861347
8304,1917.504,2636.4860936573455
3510,348.8792,418.59604886551193
444,3401.5722,3188.4799113682493
7678,2876.256,1654.338928348179
914,2311.6576,2153.552572367779
3552,5195.2374,5717.4717554305735
2407,71.9064,329.00706844657776
3234,7503.566,3898.007406489582
3030,651.8182,1093.45754667133
2359,897.4984,3690.17343689478
7359,3900.9222,2053.2106487460733
3464,1414.1592,3708.293270568421
1563,1898.8616,1146.2758474956574
326,994.7052,2716.036382824599
3037,894.8352,1284.0741636393793
1140,1637.868,1761.2498412582138
5336,3089.9778,4082.5555070723285
834,5443.5808,3030.208685044432
4135,3605.307,3031.797355924221
4864,4029.4216,1956.923865976947
5281,6021.4952,4011.959370672526
3771,862.8768,552.5723671963203
4063,1722.4246,3051.9469061318437
7280,1743.0644,1647.3367686451413
2796,171.7764,468.38829294966155
980,3547.3824,2452.9833675648815
7947,1556.6404,3693.9833818692964
2401,370.1848,519.8477903419194
7364,3894.93,2468.9726603589284
8522,765.67,1291.5122852354464
1509,3078.6592,3000.16179216048
2891,6114.7072,3037.17360437971
2587,4517.453,3125.842447533389
4976,3630.6074,3032.8661837309187
7274,1627.881,1680.4473823840299
7283,3848.324,3729.5981418970787
4662,2342.9502,1606.6157848261637
8434,4332.3606,2639.4791564783395
3284,428.7752,1654.1946618128184
7971,1267.6832,1407.8849787892896
593,587.2356,708.6499359059545
226,2956.152,2050.4978651181837
4140,534.6374,860.762229504265
7050,3628.61,2430.676893653114
1363,6165.9738,5717.4717554305735
4764,2756.412,3031.4697220570047
7136,2496.75,1444.6331710985362
533,3299.7048,2535.6134109247655
5332,101.2016,274.89780320237924
4095,986.7156,2700.1592676771606
7858,188.4214,508.4691967498435
6983,357.5346,272.6750503673124
2385,4101.328,1505.8383176241719
5246,1245.046,1924.1867861773042
5532,2609.936,1529.4212905246877
7235,627.1836,1654.338928348179
8245,7549.5062,4101.375621764527
1499,2577.9776,2700.0279655895156
6707,4681.9056,3031.5679146896787
5810,1039.9796,860.762229504265
7478,788.973,594.4793196405149
2290,2227.101,2135.5343253526275
6569,7105.4176,4055.9029859740112
685,5954.2494,5127.796900060712
1837,2759.0752,3116.0916677437995
3932,1145.176,433.4645402267846
6329,1351.574,1598.6673720924148
4196,852.224,1654.338928348179
3100,109.1912,274.8132345698491
5483,524.6504,1636.3947825440305
1156,708.4112,1606.7600513615241
4941,162.4552,522.1369572284933
3212,181.0976,356.9498744620289
6694,1105.228,1775.745648441169
6055,3504.1054,3032.0872267605773
4410,6636.6944,5717.4717554305735
2667,1724.422,781.1315535578702
8140,623.1888,711.0108089210013
6425,463.3968,367.29264249482765
8180,3174.5344,3298.449209697419
6611,223.7088,558.785548415004
7155,1581.9408,1482.3993985251568
8190,1304.968,2911.977670543405
5413,6474.2392,4095.433172407416
5964,988.0472,2148.815552719231
7202,4225.1668,3688.8778251118974
7760,176.437,444.2543367472397
1813,3681.874,4102.1623252331765
2377,5141.3076,3031.371985576928
5010,2596.62,1606.7600513615241
4536,652.484,769.0586922987013
7873,103.199,274.89780320237924
8241,73.238,575.790462070239
3850,1464.76,2452.9833675648815
1986,1402.1748,2468.000241491615
1590,435.4332,552.5723671963203
687,121.8414,272.5904817347823
979,1277.0044,2574.333922936986
2516,7590.12,3029.591636493457
6381,575.2512,1596.1929718441859
8102,1789.6704,2067.572432755758
8340,5296.439,2452.9833675648815
2303,5660.6316,4000.081784945588
6875,311.5944,365.53575620188394
5511,4656.6052,3001.7504630402686
1413,1304.968,1599.8231842707257
2817,243.6828,739.7555944219934
3260,942.7728,2509.6483617714243
7320,3535.398,3022.1074050872794
6098,2804.3496,3938.150139010878
2122,717.0666,552.5723671963203
5495,777.6544,358.67735686848937
5879,4595.3516,4115.837743891259
8231,2693.8268,2535.6134109247655
3595,5331.7264,3710.6564293746087
409,3195.84,2953.5464405110265
930,743.0328,1099.3622560293022
3743,1677.1502,2463.582229656961
2805,3302.368,2828.7844557376256
4759,1304.968,856.8651120960093
949,2133.2232,2954.8793256898225
7001,3799.0548,3996.31493410708
2990,1230.3984,2468.9726603589284
6890,1537.998,2468.000241491615
32,3068.0064,3194.1935907352586
983,1223.0746,1572.06170729186
1765,3547.3824,5717.4717554305735
1888,2984.1156,1789.5034387519831
6074,1583.9382,2044.6674244934009
7367,4068.7038,3022.650994960778
6925,3047.3666,3010.6874255744788
3402,2580.6408,2143.9559243923313
311,527.3136,1109.2541719708454
6631,442.757,349.2376928353403
1282,1480.0734,2762.833826888763
65,184.4266,504.7205210364906
7577,2163.1842,1924.1867861773042
5867,439.428,1522.9727774577543
2267,3338.987,3023.8914740776263
3623,2972.1312,2487.2172433055757
4855,3934.878,4150.773448273046
7099,1823.6262,2725.1817926857093
6816,2395.5484,2897.9351876143655
4230,3369.6138,2535.6134109247655
2847,1669.8264,1482.3993985251568
3090,2541.3586,4060.7548385857826
6500,1970.768,1606.7600513615241
5858,1369.5506,2053.2106487460733
5829,2687.8346,3188.4799113682493
4459,4427.57,2928.025703613388
3955,2931.5174,2494.0725042560034
2930,2820.9946,2452.9833675648815
7262,4380.964,4021.9892512202127
514,729.051,709.2833265145408
3551,2352.9372,1107.2163311423749
5189,2700.4848,3684.793347323935
4631,3083.9856,5717.4717554305735
1060,5390.3168,2810.2558210182747
3439,1757.712,1440.6691439749234
6616,2111.9176,2696.6552257193794
3270,1150.5024,2053.2106487460733
1277,874.8612,855.3184302627947
7120,567.2616,1566.1527077954445
3954,2693.8268,3032.8661837309187
700,1298.31,967.7104258531009
1467,6064.1064,5247.572402141243
176,1010.6844,1548.6601534863466
536,2210.456,4075.585582343097
3735,1162.4868,3097.727208791619
6276,3884.943,3923.6037719248543
2175,755.0172,2059.2411629241733
5631,441.4254,716.6135505580314
347,3307.6944,3024.422289447734
1615,3511.4292,3031.0858346474474
2664,291.6204,861.5176888718993
2090,564.5984,713.0185191524811
2975,2025.3636,4036.671144802081
4304,865.54,713.7860491106367
5486,3946.8624,2736.8782441051244
4612,527.3136,552.5723671963203
4874,498.0184,552.5723671963203
3449,1964.7758,2468.000241491615
1480,1188.453,2859.272932400043
3705,1235.059,2929.8060526968593
3833,1957.452,2911.977670543405
4842,3036.048,2053.2106487460733
7751,1263.6884,1566.1527077954445
1917,2253.0672,2053.2106487460733
7062,2475.4444,3035.6521758365875
29,125.8362,329.64045905516394
7401,1640.5312,1074.4205315895088
2262,1922.8304,1609.4753546188078
8266,269.649,753.4215495113748
8373,2051.9956,2569.694381411297
6269,4436.8912,4124.9872662552
6420,6056.1168,3764.1549917575717
2579,1584.604,1556.9672285782142
2092,151.8024,365.1263968451135
6441,1341.587,1647.3367686451413
3754,2886.243,2846.375469537046
7631,495.3552,728.7547373823877
1326,3358.2952,4109.404057485313
6032,1511.366,2462.2870652446004
7487,4065.3748,2911.977670543405
4136,262.991,578.2306550780479
1526,1258.362,1486.6288922731317
5053,2940.1728,2559.2155424042003
202,1701.7848,2122.8030171594783
1578,372.848,356.3164838534427
6535,4165.2448,3011.8635611025493
1425,251.6724,723.3712709895627
6377,587.2356,1606.6157848261637
4576,1955.4546,2961.7173421226757
6063,419.454,747.9673461136379
4152,5274.4676,2468.000241491615
771,1687.1372,2945.0603738132386
3611,2004.058,2148.815552719231
8281,2366.919,3761.7204200081515
5917,1709.1086,1638.0138689244172
6884,5816.4288,4076.8141852173867
8513,595.2252,1609.4753546188078
5611,4233.1564,4087.6384049120784
210,133.16,730.2441515820989
3291,2770.3938,2452.9833675648815
5772,1895.5326,2450.8964336817335
1150,3038.7112,1654.338928348179
2764,1737.738,1189.2309640390697
4273,1733.0774,1532.433712656043
2009,1556.6404,5717.4717554305735
7502,1318.284,2114.213383835529
1645,3057.3536,3011.321502789487
2923,2428.8384,2459.7990700457344
7386,369.519,272.6750503673124
6396,4287.752,2650.9502065830825
4974,1104.5622,2293.2064308424833
6123,1810.976,3009.332430926523
5380,2768.3964,3908.8388141086693
1143,1593.9252,1924.1867861773042
5787,3866.9664,1924.1867861773042
5258,2299.6732,1647.3367686451413
3125,2603.278,2468.9726603589284
7212,3436.1938,4089.016310902528
895,527.3136,3759.9632975308036
4962,5834.4054,4136.657999815278
8347,3072.667,4033.3780002363883
3601,2527.3768,1598.6673720924148
5314,750.3566,1654.1946618128184
1161,509.337,433.4645402267846
1573,4660.6,4039.3404739683797
2476,2332.2974,2110.6519913709362
1893,661.1394,3194.1935907352586
1961,4119.3046,4663.6407108068415
4086,1038.648,2103.864519168567
2031,2556.672,2930.521293880509
4492,2436.828,2035.8066580030923
4269,4266.4464,4080.780138138906
7431,3691.1952,2302.3075993928187
378,3251.1014,2874.1453796733717
2577,846.8976,1636.3947825440305
7173,1662.5026,2456.03520167218
2124,215.7192,274.8132345698491
2111,4633.968,3756.6907296264562
4398,2503.408,2468.000241491615
4944,2175.8344,1889.22504507701
2108,4729.8432,3109.593782970923
308,1039.9796,1563.7114859589567
7555,2045.3376,4105.210785504978
1712,3340.3186,1924.1867861773042
3156,1725.7536,4007.712123438574
3935,551.2824,535.4150865508054
2101,1808.9786,2717.9149245407443
7735,4577.375,5247.572402141243
4606,4660.6,3725.62587975568
7876,2137.8838,2714.2560337411282
4041,517.3266,699.3715048740534
214,324.9104,404.2739750729015
2797,1496.7184,3035.1700957943563
3875,1906.8512,1942.7718134551067
6455,1458.102,1598.6673720924148
70,3435.528,2883.1619310208703
7544,4847.024,4055.734799060629
5333,4042.7376,2603.8843137402328
2088,101.2016,331.5751031048879
6582,767.0016,1149.126319094189
8483,1612.5676,1942.7718134551067
2065,467.3916,552.5723671963203
3618,918.804,855.444388683464
5869,2994.7684,2940.394948674651
1687,649.8208,1132.3225485856842
4149,1725.7536,1202.6848846272205
7369,950.7624,1435.9097025568904
2470,555.2772,508.4691967498435
6847,3537.3954,2468.000241491615
2308,640.4996,845.5139072727881
2071,210.3928,1654.338928348179
865,2157.192,1948.674031524056
4337,1323.6104,856.7443433529971
6400,155.7972,332.6672401678308
3916,1023.3346,716.6135505580314
6755,1318.284,1497.7056916897563
613,177.7686,774.8644016771561
467,2067.309,1490.6809020527037
4579,1504.0422,2851.404813584308
7958,3307.6944,2449.2913941436245
802,331.5684,1067.0795681639472
8106,549.9508,723.3712709895627
2620,149.805,362.875195730218
7081,392.822,575.4750086825692
3523,545.956,1572.06170729186
8060,143.8128,360.5003148719253
2500,3057.3536,2919.523982812401
4074,4207.856,4139.686194768022
5649,1021.3372,800.2235928781511
4231,2348.9424,3041.2578655266193
3335,2821.6604,4007.7355668151076
6952,139.818,281.65158869891854
3065,1705.1138,2112.281695826121
7397,2587.9646,3120.12876816638
6239,656.4788,716.6135505580314
7945,185.7582,532.7766369489842
3327,2013.3792,1886.0375736104136
1455,5887.6694,4124.9872662552
7895,5100.028,3194.1935907352586
4732,968.739,1222.6359701081508
456,9158.079,5717.4717554305735
4674,351.5424,444.2543367472397
8379,2372.9112,3054.2568936339558
23,214.3876,274.89780320237924
5420,3179.195,2967.1136534343213
527,323.5788,411.0806170097312
7408,6157.3184,5127.796900060712
479,2205.1296,3027.260494040887
4968,432.77,578.2306550780479
6898,1151.834,3828.2147638562255
2350,197.7426,538.8878284754481
4284,549.285,462.9986952466929
5712,4247.804,3027.9047729809945
2446,585.904,798.9236382086181
3075,6093.4016,4036.0228681833128
3663,774.9912,871.9391040466918
7029,882.8508,716.0788883960788
51,850.8924,2134.8793058861347
3728,2281.6966,1598.6673720924148
3698,209.727,723.3712709895627
4127,299.61,1572.06170729186
489,37.9506,329.00706844657776
2630,3113.2808,3698.840571925171
3319,2614.5966,2053.2106487460733
3681,1518.024,1104.5843515132945
3209,642.497,2067.572432755758
8043,283.6308,290.4130628313778
2828,905.488,3707.7382801827353
7636,575.2512,713.5801113980227
4540,5303.097,5717.4717554305735
3697,2529.3742,1504.311983938872
3619,1808.9786,2705.5489599009247
5143,337.5606,1791.619055829301
1652,498.0184,709.2833265145408
6393,1070.6064,2960.1959135795532
2768,934.7832,919.926134536546
7162,2061.3168,2920.3492630013357
2194,2579.975,1647.1925021097807
4626,3149.234,2384.292486967247
1089,1006.6896,1578.0701872982424
5914,2343.616,1948.674031524056
6342,4587.362,2948.548596820229
7023,5020.132,3029.7833146971393
6583,1669.8264,2462.2870652446004
7626,144.4786,287.26448834400594
3759,3006.087,2134.8793058861347
3725,4781.7756,2954.0880437434143
4869,2055.9904,2067.572432755758
1960,5350.3688,3035.1700957943563
3440,127.1678,274.0065700689138
6609,1829.6184,2150.1198241728553
5038,4795.0916,3031.0858346474474
6855,135.8232,329.64045905516394
2917,1941.4728,1572.06170729186
6918,1962.7784,2955.786776079347
4676,7741.9224,3898.007406489582
4637,372.848,337.0395236825761
148,529.311,2964.695012432027
1800,719.064,420.2034686579069
7921,888.843,460.5030013097067
6459,1767.699,3025.480144957415
4752,756.3488,724.0046615981489
8314,4853.682,2504.607489451461
3726,4821.7236,3662.408178001896
8037,1977.426,3023.6242628615105
6623,1609.9044,2041.6951854003094
2265,1209.7586,1111.2518148700294
5164,3263.7516,2922.939325994255
978,762.341,364.05704371064166
3287,1416.8224,2958.6344730888964
1607,419.454,785.4649473874118
6338,4442.2176,2633.7425633843923
4963,1422.1488,1942.7718134551067
3039,105.8622,329.00706844657776
1515,1245.046,1924.1867861773042
3538,857.5504,723.3712709895627
773,2746.425,1245.9778214825226
891,1043.9744,578.8204568415044
6247,4399.6064,2299.176804533084
4428,575.2512,356.9498744620289
3651,2763.07,1572.06170729186
6961,2356.932,2485.547894018638
2095,1231.73,2044.6674244934009
3559,199.74,356.3164838534427
3088,1686.4714,1572.06170729186
4624,1534.0032,1230.229867422125
7053,3219.8088,2041.6951854003094
3351,2886.243,3090.0943862932695
6532,3600.6464,3701.310257026968
8123,3150.5656,2919.523982812401
1891,1068.609,3800.609755094616
7197,2247.7408,2134.8793058861347
1870,1685.8056,2119.766781463792
5766,243.6828,272.6750503673124
6504,153.134,365.53575620188394
3554,1050.6324,2921.9379338811245
7724,1491.392,3025.480144957415
3862,1691.7978,2471.268068636407
4084,2543.356,4091.2604683137642
3481,1821.6288,2458.392000576681
3524,2388.8904,1650.052071902425
880,1174.4712,874.9210223410154
1726,1761.7068,2053.2106487460733
1127,6872.3876,5717.4717554305735
2875,467.3916,375.79825610716557
2983,4910.275,3073.8457217308023
1513,4006.7844,1956.923865976947
1585,1102.5648,1489.2800216776739
878,1054.6272,1520.9847871065028
6085,401.4774,771.2326061685001
6753,4229.1616,4140.606282346037
5667,2530.04,2053.2106487460733
7771,2388.8904,2509.355215076981
3348,418.1224,552.5723671963203
5880,171.7764,444.2543367472397
2232,3123.9336,3033.34826377315
1290,4189.2136,2822.5503139759116
283,2277.036,2468.000241491615
4441,1286.3256,1544.9874152349926
1014,1614.565,1320.2384962101871
3514,1113.2176,1572.06170729186
8177,1869.5664,4076.581163573168
6999,2094.6068,2618.4880278549185
4257,190.4188,276.317857782697
1766,3125.931,3911.5797858382393
5731,1342.2528,2845.6122201864623
7222,589.233,3031.371985576928
2708,4460.1942,3705.587655505496
675,3896.2616,2920.443735727134
6433,2354.2688,2452.9833675648815
768,1657.842,1778.4137454964773
8178,4013.4424,3021.2152009809956
3956,3214.4824,5328.378065912648
4807,1874.8928,3954.343880556864
1292,3327.6684,2590.3608768426834
4340,1006.6896,865.3938104516186
2623,1164.4842,1654.338928348179
5450,858.882,444.2543367472397
6222,1282.3308,2388.3313440559464
3895,183.7608,441.73582996925575
6234,531.3084,356.3164838534427
6345,292.952,708.6499359059545
4513,1090.5804,1411.3692593019464
1343,2021.3688,3033.6758976403657
917,4655.2736,4048.661253721875
5754,1944.136,1604.428329059331
1237,1379.5376,2926.437032733599
2554,1941.4728,4040.1484596487985
1690,1294.3152,2612.540366365553
2641,4354.332,5717.4717554305735
4341,690.4346,712.812581439867
2860,4863.0032,4022.126791047488
3026,838.908,1598.6673720924148
85,2479.4392,2955.7195337426806
4601,3695.19,5717.4717554305735
7726,4637.9628,2930.521293880509
4539,1406.1696,1924.1867861773042
8414,2263.72,1789.5034387519831
2716,4224.501,2471.268068636407
7546,4277.765,2921.9379338811245
502,527.3136,552.5723671963203
6908,5564.7564,3768.7302233152786
7437,1004.0264,2111.643167717019
7252,4161.25,4458.448499844437
4484,1901.5248,2535.6134109247655
7251,2163.1842,4045.687817344114
8447,7588.1226,3858.4487657349528
5211,2153.1972,2471.268068636407
3656,2749.754,3029.97924380989
8444,482.0392,2948.9142553543325
864,932.12,1596.1929718441859
8005,1910.846,3027.7130947773117
1742,1426.1436,2535.6134109247655
170,2120.573,2723.9789334056272
4404,1927.491,2067.572432755758
464,4466.1864,2510.32116881847
3223,2873.5928,3177.944926172792
2397,1884.8798,1599.2022185071505
557,1747.725,2309.886106662111
8491,4809.7392,3188.4799113682493
470,3448.844,3912.2567452190956
6359,3010.7476,2959.80379488959
874,619.194,470.3478235470658
5301,906.8196,3869.347660531519
3709,8063.5038,5717.4717554305735
2340,129.831,329.64045905516394
3856,2014.045,3031.371985576928
5352,2586.633,2948.9142553543325
2723,5901.6512,5253.5928535988205
3783,4074.696,2842.291208390136
8511,4207.856,3194.1935907352586
31,2741.7644,1566.1527077954445
5212,1310.2944,1193.5084310897435
3683,3528.74,2953.0989766063512
2059,1826.9552,4048.0724490084995
7327,2684.5056,2452.9833675648815
6200,1057.9562,2462.2870652446004
418,844.2344,4008.2729225957823
2730,2470.118,4089.66601696107
6196,343.5528,1073.0742723072774
5166,2106.5912,2458.392000576681
984,2182.4924,3124.6764592057166
4070,2117.244,2953.8104978831248
1855,262.3252,280.83709501657796
7716,1797.66,2018.4609434494155
6650,1086.5856,1189.6753567766293
4943,352.874,444.2543367472397
800,1108.557,2053.2106487460733
6405,1191.782,1942.7718134551067
1388,2087.283,1778.558012031838
3953,3994.8,2512.120454210353
5384,4012.7766,3037.17360437971
2029,1347.5792,861.964142457619
1448,2647.2208,2690.609679809223
5831,3029.39,1956.923865976947
5190,4026.7584,3194.1935907352586
6230,2846.295,1924.1867861773042
8197,973.3996,1114.4015724683627
7498,433.4358,287.26448834400594
5738,1078.596,1135.4042003816776
5453,179.766,445.8617565396347
4202,322.913,846.39315739673
5467,3972.8286,2452.9833675648815
3359,463.3968,920.9531801883855
4026,322.2472,411.0806170097312
6349,3332.329,4092.831951770511
2784,3487.4604,2080.046108439038
3101,978.726,1606.6157848261637
287,559.272,356.9498744620289
3277,5753.8436,5717.4717554305735
5644,1612.5676,4044.025277232498
6093,3823.0236,2931.990718352721
7068,2410.196,2035.8066580030923
912,2665.8632,1956.923865976947
1746,404.8064,882.2345565565114
2951,2423.512,2625.617949790841
5799,7425.0016,4663.6407108068415
1854,113.186,272.5904817347823
6969,331.5684,774.8644016771561
3055,572.588,362.25720116486895
5565,3555.372,3880.8969176981127
5970,2308.9944,3035.295062663565
8285,1604.578,2701.906507305661
559,1966.7732,2119.766781463792
138,535.3032,1490.6809020527037
6901,2988.1104,4092.7269683973946
8143,2348.9424,2091.2191089590297
137,1314.2892,1096.8559907833226
6749,1926.1594,2924.5279968740438
4947,296.281,782.6066716340662
5237,4725.8484,4029.910909796117
7595,6431.628,5247.572402141243
3302,894.8352,1242.3805140154418
5568,2492.7552,3026.1244238975232
8062,2073.3012,1924.1867861773042
7902,5257.1568,2919.523982812401
4737,1896.1984,2012.4930656191684
2242,984.7182,800.2235928781511
5510,1597.92,2613.968486835608
863,1707.777,1800.6158455876007
6648,1159.8236,1522.9727774577543
760,5163.9448,3030.208685044432
6088,5946.9256,3725.3203965030316
6851,1278.336,1337.1525594884706
2703,966.7416,1520.9847871065028
5412,3705.8428,2876.1216578695935
1940,796.2968,3037.17360437971
2873,1657.842,1695.2396223009716
1985,1705.7796,3194.1935907352586
7236,7939.665,4614.814086233326
3063,3110.6176,3037.17360437971
8172,2396.88,2634.7286141224627
5441,1695.1268,1436.7893798566001
1751,6404.996,3716.781718477141
6780,4566.7222,3722.877634146003
4397,3466.1548,2696.1262984961736
900,143.147,360.5003148719253
2724,511.3344,771.8053990498796
393,916.1408,578.2306550780479
2707,539.298,779.7019535916291
2735,2656.542,3032.8661837309187
3864,1733.7432,1222.1620495650704
7059,155.1314,367.29264249482765
3429,3418.883,4102.1623252331765
5031,527.3136,420.2034686579069
831,5976.2208,4088.191440155279
908,657.8104,413.2871139293106
3987,1342.2528,1415.0094954126582
420,291.6204,276.317857782697
2570,3643.2576,3035.584933499922
4218,1850.924,3039.669194646831
5658,1272.3438,1115.1586344070072
5525,830.9184,724.6108030830242
194,5070.7328,5127.796900060712
290,569.259,1924.1867861773042
4713,602.549,1578.0701872982424
5856,3488.1262,1924.1867861773042
4045,3089.312,3035.295062663565
3426,2535.3664,2481.3695187389912
6073,2326.971,2468.000241491615
6351,1800.3232,4078.3735758258968
5971,808.947,1000.029503923178
4665,2432.8332,2922.3218212906822
7308,1428.141,2112.281695826121
7617,2625.9152,2758.469934644725
963,2157.192,1407.600994229996
7309,193.082,276.317857782697
5117,2892.901,3188.4799113682493
5953,3383.5956,1650.052071902425
5857,3515.424,2689.031844753067
2049,1328.271,3027.5701673519534
4655,94.5436,329.64045905516394
6674,125.8362,272.5904817347823
4958,5359.69,3844.257716341212
7077,736.3748,882.2345565565114
2212,2942.836,1889.22504507701
6554,3775.086,3006.138750239219
2851,466.06,1490.2665961874422
159,2471.4496,2468.000241491615
3152,885.514,855.444388683464
7350,3950.1914,3712.1032155429375
2400,2336.958,2951.5775480632287
1912,860.2136,724.0046615981489
3614,1488.7288,1924.1867861773042
6682,2199.1374,3188.4799113682493
4411,1779.6834,2696.6552257193794
6534,1821.6288,1791.619055829301
6468,282.2992,1640.856804226322
2311,231.6984,1447.568702454658
4456,785.644,728.8065113210546
3353,628.5152,356.3164838534427
9,4710.535,3028.100702093745
5417,2045.3376,2926.1471618972428
1139,2399.5432,3084.359331539468
4472,365.5242,272.6750503673124
2884,3020.0688,2953.5464405110265
1314,739.038,1285.8671863059005
3345,857.5504,1578.0701872982424
227,153.134,363.3695105521698
7240,916.1408,1083.5299615237282
3904,2446.815,2714.997587826718
3586,99.87,717.9135052275644
8209,3075.996,1642.4542613364993
634,2370.248,1948.674031524056
8346,1596.5884,2214.039179270096
7927,4837.7028,4042.142970878378
747,2041.3428,2384.292486967247
8468,467.3916,1406.6098178839134
191,4745.8224,4074.194907876775
6672,2993.4368,3035.1700957943563
